Winkel;Force left;Force right;Total press force;Kanal LENKIMAS DS;Kanal LENKIMAS OS;Kanal TARP PUANSONU;Kanal ROUND PUNCH;OS DOUBLE;DS DOUBLE;PLOTIS OS;SLIDE
312,300;0,000;0,000;0,000;0,000;22,000;-22,000;3116,000;0,061;0,183;1999,939;0,183
312,400;0,000;0,000;0,000;0,000;22,000;-22,000;3116,000;0,061;0,305;1999,939;0,183
312,500;0,000;0,000;0,000;0,000;22,000;-22,000;3107,771;0,061;0,183;1999,939;0,183
312,600;0,000;0,000;0,000;0,000;22,000;-22,000;3101,229;0,061;0,244;1999,939;0,183
312,700;0,000;0,000;0,000;0,000;22,000;-22,000;3116,000;0,000;0,183;1999,939;0,183
312,800;0,000;0,000;0,000;0,000;22,000;-22,000;3107,771;0,061;0,244;1999,939;0,122
312,900;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,122;0,183;1999,939;0,183
313,000;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,000;0,122;1999,939;0,183
313,100;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,061;0,183;1999,939;0,122
313,200;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,000;0,122;1999,939;0,183
313,300;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,061;0,183;1999,939;0,122
313,400;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,000;0,183;1999,939;0,366
313,500;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;-0,061;0,183;1999,939;0,183
313,600;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,061;0,183;1999,939;0,122
313,700;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,061;0,122;1999,939;0,122
313,800;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,061;0,244;1999,939;0,183
313,900;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,061;0,244;1999,939;0,183
314,000;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,000;0,244;1999,939;0,305
314,100;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;-0,061;0,122;1999,939;0,122
314,200;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,000;0,000;1999,939;0,305
314,300;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,061;0,183;1999,939;0,183
314,400;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,000;0,183;1999,939;0,122
314,500;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,000;0,183;1999,939;0,183
314,600;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,000;0,183;1999,939;0,183
314,700;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;-0,061;0,183;1999,939;0,183
314,800;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,061;0,305;1999,939;0,183
314,900;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,000;0,183;1999,939;0,183
315,000;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,061;0,122;1999,939;0,061
315,100;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,061;0,244;1999,939;0,122
315,200;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;-0,061;0,183;1999,939;0,183
315,300;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,122;0,183;1999,939;0,122
315,400;0,000;0,000;0,000;0,000;22,000;-22,000;3084,771;0,000;0,244;1999,939;0,183
315,500;0,000;0,000;0,000;0,000;22,000;-22,000;3078,229;0,061;0,183;1999,939;0,183
315,600;0,000;0,000;0,000;0,000;22,000;-22,000;3093,000;0,061;0,183;1999,939;0,244
315,700;0,000;0,000;0,000;0,000;22,000;-22,000;3084,771;0,122;0,183;1999,939;0,122
315,800;0,000;0,000;0,000;0,000;22,000;-22,000;3078,229;0,000;0,244;1999,939;0,122
315,900;0,000;0,000;0,000;0,000;22,000;-22,000;3084,771;0,000;0,183;1999,939;0,122
316,000;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,183;0,183;1999,939;0,122
316,100;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,061;0,244;1999,939;0,122
316,200;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,305;1999,939;0,244
316,300;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,183;1999,939;0,305
316,400;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,122;0,244;1999,939;0,122
316,500;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,183;0,305;1999,939;0,244
316,600;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,122;1999,939;0,061
316,700;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,122;0,244;1999,939;0,061
316,800;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,061;0,061;1999,939;0,122
316,900;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,183;1999,939;0,183
317,000;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;-0,061;0,183;1999,939;0,122
317,100;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,122;0,183;1999,939;0,244
317,200;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,183;1999,939;0,244
317,300;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,305;1999,939;0,061
317,400;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,061;0,183;1999,939;0,183
317,500;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,183;1999,939;0,061
317,600;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,183;0,305;1999,939;0,183
317,700;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,061;0,183;1999,939;0,122
317,800;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,061;0,183;1999,939;0,244
317,900;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,244;1999,939;0,122
318,000;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,183;1999,939;0,183
318,100;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,183;1999,939;0,122
318,200;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,061;0,183;1999,939;0,122
318,300;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,244;1999,939;0,183
318,400;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,122;1999,939;0,183
318,500;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;-0,061;0,244;1999,939;0,122
318,600;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,244;1999,939;0,183
318,700;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,000;0,183;1999,939;0,122
318,800;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,061;0,244;1999,939;0,366
318,900;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,061;0,183;1999,939;0,122
319,000;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,244;0,183;1999,939;0,122
319,100;0,000;0,000;0,000;0,000;22,000;-22,000;3062,128;0,061;0,244;1999,939;0,183
319,200;0,000;0,000;0,000;0,000;22,000;-22,000;3055,872;0,000;0,183;1999,939;0,122
319,300;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,061;0,183;1999,939;0,122
319,400;0,000;0,000;0,000;0,000;22,000;-22,000;3070,000;0,061;0,244;1999,939;0,183
319,500;0,000;0,000;0,000;0,000;22,000;-22,000;3062,128;0,061;0,183;1999,939;0,183
319,600;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,000;0,122;1999,939;0,122
319,700;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,122;0,244;1999,939;0,122
319,800;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,061;0,183;1999,939;0,122
319,900;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,061;0,122;1999,939;0,183
320,000;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,000;0,122;1999,939;0,122
320,100;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,000;0,183;1999,939;0,183
320,200;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,061;0,122;1999,939;0,122
320,300;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;-0,061;0,183;1999,939;0,061
320,400;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,061;0,305;1999,939;0,122
320,500;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;-0,061;0,183;1999,939;0,122
320,600;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,183;0,183;1999,939;0,122
320,700;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,000;0,183;1999,939;0,305
320,800;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,000;0,122;1999,939;0,183
320,900;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,183;0,305;1999,939;0,183
321,000;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,000;0,305;1999,939;0,122
321,100;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,000;0,122;1999,939;0,061
321,200;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,000;0,183;1999,939;0,122
321,300;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,061;0,183;1999,939;0,183
321,400;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,000;0,122;1999,939;0,244
321,500;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,122;0,305;1999,939;0,183
321,600;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;-0,061;0,183;1999,939;0,122
321,700;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,000;0,244;1999,939;0,244
321,800;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,061;0,244;1999,939;0,122
321,900;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,000;0,183;1999,939;0,183
322,000;0,000;0,000;0,000;0,000;22,000;-22,000;3048,000;0,000;0,244;1999,939;0,183
322,100;0,000;0,000;0,000;0,000;22,000;-22,000;3039,771;0,000;0,183;1999,939;0,122
322,200;0,000;0,000;0,000;0,000;22,000;-22,000;3033,229;0,000;0,244;1999,939;0,183
322,300;0,000;0,000;0,000;0,000;22,000;-22,000;3039,771;0,122;0,183;1999,939;0,183
322,400;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,000;0,244;1999,939;0,183
322,500;0,000;0,000;0,000;0,000;22,000;-22,000;3033,229;0,061;0,122;1999,939;0,122
322,600;0,000;0,000;0,000;0,000;22,000;-22,000;3039,771;-0,061;0,183;1999,939;0,061
322,700;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,061;0,061;1999,939;0,244
322,800;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,000;0,183;1999,939;0,244
322,900;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;-0,061;0,183;1999,939;0,000
323,000;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,061;0,183;1999,939;0,183
323,100;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,061;0,122;1999,939;0,244
323,200;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,000;0,183;1999,939;0,183
323,300;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,061;0,183;1999,939;0,122
323,400;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,000;0,183;1999,939;0,244
323,500;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,000;0,244;1999,939;0,122
323,600;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,000;0,183;1999,939;0,183
323,700;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,061;0,122;1999,939;0,244
323,800;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,000;0,183;1999,939;0,122
323,900;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,061;0,305;1999,939;0,061
324,000;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,000;0,183;1999,939;0,061
324,100;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,000;0,183;1999,939;0,244
324,200;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,061;0,305;1999,939;0,244
324,300;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,000;0,183;1999,939;0,183
324,400;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,061;0,183;1999,939;0,244
324,500;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,122;0,183;1999,939;0,183
324,600;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,061;0,305;1999,939;0,183
324,700;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,122;0,183;1999,939;0,122
324,800;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,000;0,244;1999,939;0,183
324,900;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,061;0,183;1999,939;0,183
325,000;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,122;0,122;1999,939;0,122
325,100;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,061;0,183;1999,939;0,183
325,200;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;-0,061;0,183;1999,939;0,183
325,300;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,061;0,244;1999,939;0,244
325,400;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;-0,061;0,122;1999,939;0,183
325,500;0,000;0,000;0,000;0,000;22,000;-22,000;3025,000;0,000;0,244;1999,939;0,366
325,600;0,000;0,000;0,000;0,000;22,000;-22,000;3016,771;0,061;0,244;1999,939;0,183
325,700;0,000;0,000;0,000;0,000;22,000;-22,000;3010,229;0,061;0,183;1999,939;0,061
325,800;0,000;0,000;0,000;0,000;22,000;-22,000;3016,771;0,000;0,183;1999,939;0,183
325,900;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,244;1999,939;0,183
326,000;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,244;1999,939;0,122
326,100;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,000;0,183;1999,939;0,122
326,200;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,000;0,183;1999,939;0,305
326,300;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,000;0,183;1999,939;0,183
326,400;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,122;0,061;1999,939;0,122
326,500;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,122;0,183;1999,939;0,183
326,600;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,000;0,183;1999,939;0,122
326,700;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;-0,061;0,183;1999,939;0,183
326,800;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,244;1999,939;0,122
326,900;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,000;0,244;1999,939;0,183
327,000;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,183;1999,939;0,183
327,100;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,122;0,061;1999,939;0,122
327,200;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,305;1999,939;0,305
327,300;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,000;0,183;1999,939;0,122
327,400;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,183;1999,939;0,122
327,500;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;-0,061;0,244;1999,939;0,183
327,600;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,122;1999,939;0,122
327,700;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,183;1999,939;0,183
327,800;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,122;0,183;1999,939;0,122
327,900;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,244;1999,939;0,244
328,000;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,122;1999,939;0,183
328,100;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,000;0,183;1999,939;0,183
328,200;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,183;1999,939;0,122
328,300;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,122;1999,939;0,122
328,400;0,000;0,000;0,000;0,000;22,000;-22,000;3002,000;0,061;0,122;1999,939;0,122
328,500;0,000;0,000;0,000;0,000;22,000;-22,000;2993,771;0,061;0,183;1999,939;0,183
328,600;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,122;0,305;1999,939;0,183
328,700;0,000;0,000;0,000;0,000;22,000;-22,000;2987,229;0,122;0,061;1999,939;0,183
328,800;0,000;0,000;0,000;0,000;22,000;-22,000;2993,771;0,122;0,244;1999,939;0,244
328,900;0,000;0,000;0,000;0,000;22,000;-22,000;2987,229;0,000;0,122;1999,939;0,183
329,000;0,000;0,000;0,000;0,000;22,000;-22,000;2993,771;0,183;0,244;1999,939;0,183
329,100;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,061;0,122;1999,939;0,122
329,200;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,000;0,244;1999,939;0,183
329,300;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,061;0,183;1999,939;0,122
329,400;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,122;0,244;1999,939;0,061
329,500;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,061;0,122;1999,939;0,183
329,600;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,061;0,122;1999,939;0,183
329,700;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,061;0,305;1999,939;0,183
329,800;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,061;0,244;1999,939;0,122
329,900;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,122;0,244;1999,939;0,183
330,000;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,000;0,244;1999,939;0,122
330,100;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,000;0,122;1999,939;0,183
330,200;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,000;0,122;1999,939;0,305
330,300;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,061;0,122;1999,939;0,183
330,400;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,061;0,183;1999,939;0,183
330,500;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,061;0,122;1999,939;0,122
330,600;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,061;0,122;1999,939;0,183
330,700;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,000;0,183;1999,939;0,183
330,800;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,000;0,183;1999,939;0,183
330,900;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,000;0,183;1999,939;0,122
331,000;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,061;0,183;1999,939;0,183
331,100;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,000;0,305;1999,939;0,122
331,200;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;-0,061;0,061;1999,939;0,122
331,300;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,061;0,183;1999,939;0,061
331,400;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,000;0,122;1999,939;0,244
331,500;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,000;0,244;1999,939;0,122
331,600;0,000;0,000;0,000;0,000;22,000;-22,000;2979,000;0,000;0,061;1999,939;0,183
331,700;0,000;0,000;0,000;0,000;22,000;-22,000;2971,128;0,061;0,183;1999,939;0,122
331,800;0,000;0,000;0,000;0,000;22,000;-22,000;2964,872;0,061;0,244;1999,939;0,122
331,900;0,000;0,000;0,000;0,000;22,000;-22,000;2971,128;-0,061;0,183;1999,939;0,122
332,000;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,061;0,061;1999,939;0,183
332,100;0,000;0,000;0,000;0,000;22,000;-22,000;2964,872;0,000;0,183;1999,939;0,183
332,200;0,000;0,000;0,000;0,000;22,000;-22,000;2971,128;0,122;0,244;1999,939;0,122
332,300;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,000;0,183;1999,939;0,183
332,400;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,061;0,122;1999,939;0,122
332,500;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,061;0,244;1999,939;0,061
332,600;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;-0,061;0,122;1999,939;0,305
332,700;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;-0,061;0,305;1999,939;0,122
332,800;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,061;0,122;1999,939;0,183
332,900;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,122;0,122;1999,939;0,183
333,000;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;-0,061;0,244;1999,939;0,183
333,100;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,000;0,183;1999,939;0,122
333,200;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,000;0,244;1999,939;0,244
333,300;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;-0,061;0,366;1999,939;0,183
333,400;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,061;0,122;1999,939;0,122
333,500;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,061;0,122;1999,939;0,183
333,600;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,061;0,122;1999,939;0,183
333,700;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,122;0,244;1999,939;0,183
333,800;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,000;0,122;1999,939;0,061
333,900;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,000;0,122;1999,939;0,122
334,000;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,000;0,183;1999,939;0,183
334,100;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,061;0,183;1999,939;0,183
334,200;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,061;0,122;1999,939;0,183
334,300;0,000;0,000;0,000;0,000;22,000;-22,000;2948,771;0,061;0,305;1999,939;-0,061
334,400;0,000;0,000;0,000;0,000;22,000;-22,000;2942,229;0,061;0,183;1999,939;0,183
334,500;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,061;0,183;1999,939;0,122
334,600;0,000;0,000;0,000;0,000;22,000;-22,000;2957,000;0,000;0,183;1999,939;0,183
334,700;0,000;0,000;0,000;0,000;22,000;-22,000;2948,771;0,061;0,122;1999,939;0,183
334,800;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,061;0,244;1999,939;0,122
334,900;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,183;1999,939;0,000
335,000;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,183;1999,939;0,183
335,100;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;-0,122;0,244;1999,939;0,122
335,200;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,244;1999,939;0,244
335,300;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,061;0,183;1999,939;0,122
335,400;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,183;0,244;1999,939;0,061
335,500;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,122;0,183;1999,939;0,305
335,600;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,183;1999,939;0,122
335,700;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,061;0,183;1999,939;0,183
335,800;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,122;1999,939;0,122
335,900;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,244;1999,939;0,183
336,000;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,183;1999,939;0,122
336,100;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,061;0,122;1999,939;0,244
336,200;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,061;0,305;1999,939;0,183
336,300;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,183;1999,939;0,183
336,400;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,305;1999,939;0,244
336,500;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,244;1999,939;0,122
336,600;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,122;1999,939;0,122
336,700;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,122;1999,939;0,061
336,800;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,122;0,122;1999,939;0,000
336,900;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,061;0,244;1999,939;0,183
337,000;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,061;0,183;1999,939;0,183
337,100;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,122;0,244;1999,939;0,183
337,200;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,183;1999,939;0,183
337,300;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,122;0,183;1999,939;0,183
337,400;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,061;0,183;1999,939;0,122
337,500;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,061;0,122;1999,939;0,244
337,600;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,061;0,305;1999,939;0,183
337,700;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,061;0,061;1999,939;0,183
337,800;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,183;1999,939;0,244
337,900;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,061;0,122;1999,939;0,122
338,000;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,244;1999,939;0,183
338,100;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,122;1999,939;0,244
338,200;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,000;0,122;1999,939;0,183
338,300;0,000;0,000;0,000;0,000;22,000;-22,000;2934,000;0,122;0,244;1999,939;0,183
338,400;0,000;0,000;0,000;0,000;22,000;-22,000;2925,771;0,122;0,244;1999,939;0,122
338,500;0,000;0,000;0,000;0,000;22,000;-22,000;2911,000;0,000;0,183;1999,939;0,122
338,600;0,000;0,000;0,000;0,000;22,000;-22,000;2919,229;0,061;0,183;1999,939;0,244
338,700;0,000;0,000;0,000;0,000;22,000;-22,000;2925,771;0,061;0,183;1999,939;0,183
